AdvNum,Parcel,Face Amount
001265,04665000000,419.57
001267,04668002001,593.39
001270,04675005000,2253.62
001273,04681010090,138.8
001274,04681010100,138.8
001275,04681010220,1064.19
001280,04708004000,104.81
001281,04708005000,882.71
001286,04768001050,1336.58
001288,04789000000,91.1
001289,04795001000,535.99
001293,04808001000,301.09
001298,04843002000,95.29
001299,04843003000,822.57
001301,04848001001,710.67
001302,04848002004,99.61
001305,04850006000,1021.54
001306,04851000000,78.73
001309,04857001000,491.66
001311,04874003000,1088.42
001316,04883003001,96.14
001317,04890000000,1842.91
001319,04893000005,128.82
001321,04894005000,166.43
001322,04897000020,37.94
001326,04915004000,124.8
001327,04915009000,124.8
001328,04921000030,421.53
001329,04921000090,804.98
001332,04921008001,143.41
001333,04926001000,2361.93
001335,04932006002,739.1
001336,04936004000,782.94
001340,04942010030,660.88
001341,04942010100,893.26
001345,04969001002,58.63
001346,04969101260,964.88
001352,04984020012,228.06
001354,04984020170,839.65
001356,04985001000,148.98
001357,05001010110,912.7
001358,05001010120,1203.78
001359,05001030050,1281.36
001361,05001030120,1522.96
001364,05019000000,161.32
001366,05020001000,1222.97
001368,05046001001,297.65
001371,05062000000,137
001372,05063000000,181.21
001373,05064000000,137
001374,05064001000,137
001375,05066000000,120.19
001378,05091000000,394.72
001382,05109004001,456.58
001388,05115000010,99.59
001389,05121002101,532.01
001390,05121002104,421.53
001392,05158000410,169.54
001395,05174000000,1690.79
001396,05175000029,835.58
001398,05175000573,828.17
001402,05183001000,88.03
001403,05183002000,679
001412,05217001000,84.5
001414,05220000501,601.9
001415,05220000562,67.14
001416,05224002002,471.38
001423,05268001000,152.68
001426,05274001000,1272.13
001431,05293010100,2896.06
001434,05303000021,57.64
001446,05343000080,62.92
001447,05347000120,590.97
001449,05358000270,62.92
001450,05366000370,62.92
001454,05376000530,62.92
001455,05378000550,62.92
001456,05398000810,197.54
001458,05400000840,997.2
001459,05404000880,62.92
001460,05405000890,62.92
001461,05407000902,47.45
001462,05414000982,38.17
001463,05417000985,38.17
001464,05425020060,75.47
001465,05432020150,118.95
001467,05441040020,118.95
001469,05443040060,77.62
001471,05452050011,95.65
001472,05455050051,476.82
001473,05458050080,295.99
001474,05461050150,75.47
001475,05462050161,67.03
001479,05475070080,149.12
001480,05478070120,330.85
001481,05479070140,162.41
001482,05489100020,387.32
001484,05496110040,78.95
001485,05503130010,156.41
001487,05511140140,78.95
001488,05532020030,297.55
001490,05537020120,229.89
001492,05542030050,87.86
001493,05545030120,115.78
001494,05546030150,85.62
001499,05567080000,166.98
001502,05582010200,54.04
001503,05589020240,53.83
001505,05599030100,340.6
001506,05601030500,358.03
001510,05610030670,135.03
001511,05612040710,77.53
001513,05616040770,77.53
001514,05617040860,129.24
001515,05621040900,145.87
001520,05735030300,111.4
001521,05746040200,369.91
001524,05768040050,247.51
001527,05787090060,112.79
001530,05807150022,193.62
001533,05818170012,85.87
001534,05823180010,483.21
001537,05837200050,139.73
001539,05860260002,40.89
001540,05869010061,352.91
001542,05875020080,204.06
001543,05882080011,123.09
001547,05903030011,163.64
001549,05904030021,290.8
001550,05906030040,86.08
001554,05936110030,267
001563,05969170042,855.49
001564,05971180011,236.4
001567,05991210042,1570.31
001569,06005230020,2700.56
001572,06048110041,141.15
001574,06053120010,90.5
001575,06054120020,193.91
001577,06061010082,878.17
001578,06061010083,502.59
001579,06061010084,794.57
001580,06063020021,44
001582,06072040012,1299.18
001583,06073040031,316.41
001584,06074040032,105.96
001586,06076040071,108.77
001587,06079040081,105.96
001588,06086050120,326.32
001592,06096080030,110.9
001593,06098080070,1481.14
001594,06100080120,384.1
001596,06114000080,89.73
001599,06153020010,1433.45
001600,06153020011,217.27
001602,06169030100,154.14
001604,06178030240,83.41
001605,06179030250,81.9
001606,06180030260,141.31
001607,06184040040,82.88
001608,06184040050,125.29
001609,06184040051,78.65
001613,06207410130,113.05
001614,06210420070,75.97
001615,06212420090,831.61
001616,06212420100,79.49
001617,06213420000,617.05
001618,06217430040,133.16
001619,06222430130,93.59
001621,06272100030,121.95
001628,06339010041,1418.15
001629,06341010070,2496.23
001630,06341010111,58.4
001632,06371060011,3683.17
001633,06393070200,4487.77
001634,06423130011,125.4
001642,06516210100,1345.47
001644,06520210050,68.95
001645,06524210100,82.86
001647,06528210151,209.01
001648,06529210200,82.39
001649,06581260041,2702.02
001650,06586270002,3782.36
001653,06597320310,492.2
001655,06611340090,734.24
001656,06612340111,63.98
001657,06614340113,72.93
001658,06623390080,73.98
001659,06627400040,79.99
001660,06628400050,1090.77
001663,06646450010,1889.98
001665,06649460010,4929.96
001666,06672500050,1469.99
001667,06674500070,933.88
001668,06682500170,70.68
001672,06709520210,978.34
001676,06738550000,6050.77
001679,06765570180,3010.43
001680,06785610010,1637.99
001681,06813650090,183.95
001682,06813650091,44.47
001683,06825680051,136.87
001684,06826680052,187.74
001685,06831680056,325.02
001686,06854700011,3498.69
001687,06862700016,3257.2
001688,06862700017,3416.42
001689,06862700018,521.2
001691,06872700131,70.38
001692,06876710011,199.92
001693,06878710020,339.05
001694,06880710040,912.31
001695,06881710050,190.32
001696,06884710080,191.93
001698,06902710250,62.37
001699,06905710290,857.8
001700,06908710330,303.1
001704,06922720050,79.99
001705,06926720082,241.98
001706,06930720090,112.98
001707,06931720110,141.58
001708,06935720133,1524.56
001709,06947720350,55.11
001710,06957730040,48.81
001711,06959730070,75.59
001712,06965730131,184.99
001713,06966730132,51.19
001717,06972730180,127.96
001718,06993740134,125.29
001719,07018020010,63.65
001720,07019020020,63.65
001721,07028040070,60
001722,07039110010,49.62
001723,07046020010,137.25
001724,07048020040,80.51
001725,07050020091,39.47
001728,07069010045,1737.38
001730,07070010041,108.77
001731,07071010071,109.95
001732,07075020021,135.97
001735,07101050060,1000.67
001738,07107060050,388.01
001741,07117100010,148.85
001742,07127130020,84.16
001743,07129130032,63.67
001744,07136020030,795.79
001745,07144020101,1614.81
001746,07146030021,57.19
001749,07160050040,66.46
001750,07185000000,256.97
001751,07193000000,1219.21
001752,07195000000,493.71
001754,07249000000,1270.46
001755,07264000000,38.02
