AdvNum,Parcel,Face Amount
000243,104021340,20.67
000243,104021340,22.9
000243,104021340,25.62
000243,104021340,27.07
000243,104021340,31.2
000243,104021340,33.22
000243,104021340,34.26
000243,104021340,34.01
000243,104021340,35
000243,104021340,34.79
000243,104021340,34.36
000243,104021340,36.19
000243,104021340,42.04
000243,104021340,46.83
000243,104021340,56.74
000244,10403001K,26.63
000271,10407057H,57.73
000271,10407057H,16.41
000271,10407057H,18.77
000271,10407057H,21.33
000271,10407057H,24.15
000271,10407057H,26.65
000271,10407057H,29.31
000271,10407057H,31.48
000271,10407057H,35.3
000271,10407057H,37.27
000271,10407057H,38.54
000273,10408009D,1722.22
000273,10408009D,729.67
000273,10408009D,870.25
000273,10408009D,1011.63
000273,10408009D,1140.87
000273,10408009D,1267.06
000273,10408009D,1418.47
000273,10408009D,1518.11
000277,104091570,25.31
000283,10410077B,27.15
000307,105010620,24.8
000308,10501067A,62.04
000308,10501067A,13.8
000308,10501067A,15.98
000308,10501067A,18.38
000308,10501067A,20.67
000308,10501067A,22.9
000308,10501067A,25.62
000308,10501067A,27.07
000308,10501067A,31.2
000308,10501067A,33.22
000308,10501067A,34.26
000308,10501067A,34.01
000308,10501067A,35
000308,10501067A,34.79
000308,10501067A,34.36
000308,10501067A,36.19
000312,10504026F,62.04
000312,10504026F,13.8
000312,10504026F,15.98
000312,10504026F,18.38
000312,10504026F,20.67
000312,10504026F,22.9
000312,10504026F,25.62
000312,10504026F,27.07
000312,10504026F,31.2
000312,10504026F,33.22
000312,10504026F,34.26
000312,10504026F,34.01
000312,10504026F,35
000312,10504026F,34.79
000312,10504026F,34.36
000312,10504026F,36.19
000315,10505088B,62.04
000315,10505088B,13.8
000315,10505088B,15.98
000315,10505088B,18.38
000315,10505088B,20.67
000315,10505088B,22.9
000315,10505088B,25.62
000315,10505088B,27.07
000315,10505088B,31.2
000315,10505088B,33.22
000315,10505088B,34.26
000315,10505088B,34.01
000315,10505088B,35
000315,10505088B,34.79
000315,10505088B,34.36
000315,10505088B,36.19
000316,10505133B,62.04
000316,10505133B,13.8
000316,10505133B,15.98
000316,10505133B,18.38
000316,10505133B,20.67
000316,10505133B,22.9
000316,10505133B,25.62
000316,10505133B,27.07
000316,10505133B,31.2
000316,10505133B,33.22
000316,10505133B,34.26
000316,10505133B,34.01
000316,10505133B,35
000316,10505133B,34.79
000316,10505133B,34.36
000316,10505133B,36.19
000317,10505134C,62.04
000317,10505134C,13.8
000317,10505134C,15.98
000317,10505134C,18.38
000317,10505134C,20.67
000317,10505134C,22.9
000317,10505134C,25.62
000317,10505134C,27.07
000317,10505134C,31.2
000317,10505134C,33.22
000317,10505134C,34.26
000317,10505134C,34.01
000317,10505134C,35
000317,10505134C,34.79
000317,10505134C,34.36
000317,10505134C,36.19
000323,10508002E,24.8
000324,10508020D,23.53
000332,10512089A,50.98
000332,10512089A,12.19
000332,10512089A,14.17
000332,10512089A,16.46
000332,10512089A,18.59
000332,10512089A,20.68
000332,10512089A,23.12
000332,10512089A,24.77
000332,10512089A,28.71
000332,10512089A,30.25
000332,10512089A,30.87
000332,10512089A,30.44
000332,10512089A,31.31
000332,10512089A,31
000340,10513008A,67.76
000340,10513008A,12.19
000340,10513008A,14.17
000340,10513008A,16.46
000340,10513008A,18.59
000340,10513008A,20.68
000340,10513008A,23.12
000340,10513008A,24.77
000340,10513008A,28.71
000340,10513008A,30.25
000340,10513008A,30.87
000340,10513008A,30.44
000340,10513008A,31.31
000340,10513008A,31
000340,10513008A,30.98
000340,10513008A,32.58
000340,10513008A,37.82
000340,10513008A,43.01
000342,10513109L,57.82
000342,10513109L,12.19
000342,10513109L,16.46
000342,10513109L,18.59
000342,10513109L,20.68
000342,10513109L,23.12
000342,10513109L,24.77
000342,10513109L,28.71
000342,10513109L,29.09
000342,10513109L,40.69
000342,10513109L,40.14
000342,10513109L,41.15
000342,10513109L,39.27
000342,10513109L,32.58
000347,10601223A,69.47
000347,10601223A,12.19
000347,10601223A,14.17
000347,10601223A,16.46
000347,10601223A,18.59
000347,10601223A,20.68
000347,10601223A,23.12
000347,10601223A,24.77
000347,10601223A,28.71
000347,10601223A,30.25
000347,10601223A,30.87
000347,10601223A,30.44
000347,10601223A,31.31
000347,10601223A,31
000347,10601223A,30.98
000347,10601223A,32.58
000347,10601223A,37.82
000347,10601223A,43.01
000347,10601223A,47.76
000349,10602019C,69.47
000349,10602019C,12.19
000349,10602019C,14.17
000349,10602019C,16.46
000349,10602019C,18.59
000349,10602019C,20.68
000349,10602019C,23.12
000349,10602019C,24.77
000349,10602019C,28.71
000349,10602019C,30.25
000349,10602019C,30.87
000349,10602019C,30.44
000349,10602019C,31.31
000349,10602019C,31
000349,10602019C,30.98
000349,10602019C,32.58
000349,10602019C,37.82
000349,10602019C,43.01
000349,10602019C,47.76
000362,10604161C,67.76
000362,10604161C,12.19
000362,10604161C,14.17
000362,10604161C,16.46
000362,10604161C,18.59
000362,10604161C,20.68
000362,10604161C,23.12
000362,10604161C,24.77
000362,10604161C,28.71
000362,10604161C,30.25
000362,10604161C,30.87
000362,10604161C,30.44
000362,10604161C,31.31
000362,10604161C,31
000362,10604161C,30.98
000362,10604161C,32.58
000362,10604161C,37.82
000362,10604161C,43.01
000369,106043410,423.98
000369,106043410,227.52
000369,106043410,262.89
000369,106043410,304.42
000369,106043410,335.73
000369,106043410,354.81
000369,106043410,377.96
000370,106043420,786.68
000370,106043420,227.52
000370,106043420,262.89
000370,106043420,304.42
000370,106043420,335.73
000370,106043420,354.81
000370,106043420,377.96
000370,106043420,403.98
000370,106043420,468.82
000370,106043420,492.62
000370,106043420,503.55
000370,106043420,496.54
000370,106043420,510.12
000370,106043420,503.95
000370,106043420,504.34
000370,106043420,531.96
000370,106043420,614.37
000370,106043420,690.74
000371,106043430,1396.4
000371,106043430,227.52
000371,106043430,262.89
000371,106043430,304.42
000371,106043430,335.73
000371,106043430,354.81
000371,106043430,377.96
000371,106043430,403.98
000371,106043430,468.82
000371,106043430,492.62
000371,106043430,503.55
000371,106043430,496.54
000371,106043430,510.12
000371,106043430,503.95
000371,106043430,504.34
000371,106043430,531.96
000371,106043430,614.37
000371,106043430,690.74
000371,106043430,766.68
000371,106043430,794.55
000371,106043430,855.59
000371,106043430,904.14
000371,106043430,967.55
000371,106043430,967.58
000371,106043430,1001.16
000371,106043430,992.48
000371,106043430,1049.23
000372,106043440,786.68
000372,106043440,227.52
000372,106043440,262.89
000372,106043440,304.42
000372,106043440,335.73
000372,106043440,354.81
000372,106043440,377.96
000372,106043440,403.98
000372,106043440,468.82
000372,106043440,492.62
000372,106043440,503.55
000372,106043440,496.54
000372,106043440,510.12
000372,106043440,503.95
000372,106043440,504.34
000372,106043440,531.96
000372,106043440,614.37
000372,106043440,690.74
000373,10604345A,634.37
000373,10604345A,227.52
000373,10604345A,262.89
000373,10604345A,304.42
000373,10604345A,335.73
000373,10604345A,354.81
000373,10604345A,377.96
000373,10604345A,403.98
000373,10604345A,468.82
000373,10604345A,492.62
000373,10604345A,503.55
000373,10604345A,496.54
000373,10604345A,510.12
000373,10604345A,503.95
000373,10604345A,504.34
000373,10604345A,531.96
000374,106043460,1396.4
000374,106043460,227.52
000374,106043460,262.89
000374,106043460,304.42
000374,106043460,335.73
000374,106043460,354.81
000374,106043460,377.96
000374,106043460,403.98
000374,106043460,468.82
000374,106043460,492.62
000374,106043460,503.55
000374,106043460,496.54
000374,106043460,510.12
000374,106043460,503.95
000374,106043460,504.34
000374,106043460,531.96
000374,106043460,614.37
000374,106043460,690.74
000374,106043460,766.68
000374,106043460,794.55
000374,106043460,855.59
000374,106043460,904.14
000374,106043460,967.55
000374,106043460,967.58
000374,106043460,1001.16
000374,106043460,992.48
000374,106043460,1049.23
000375,106043470,1396.4
000375,106043470,227.52
000375,106043470,262.89
000375,106043470,304.42
000375,106043470,335.73
000375,106043470,354.81
000375,106043470,377.96
000375,106043470,403.98
000375,106043470,468.82
000375,106043470,492.62
000375,106043470,503.55
000375,106043470,496.54
000375,106043470,510.12
000375,106043470,503.95
000375,106043470,504.34
000375,106043470,531.96
000375,106043470,614.37
000375,106043470,690.74
000375,106043470,766.68
000375,106043470,794.55
000375,106043470,855.59
000375,106043470,904.14
000375,106043470,967.55
000375,106043470,967.58
000375,106043470,1001.16
000375,106043470,992.48
000375,106043470,1049.23
000376,106043480,1396.4
000376,106043480,227.52
000376,106043480,262.89
000376,106043480,304.42
000376,106043480,335.73
000376,106043480,354.81
000376,106043480,377.96
000376,106043480,403.98
000376,106043480,468.82
000376,106043480,492.62
000376,106043480,503.55
000376,106043480,496.54
000376,106043480,510.12
000376,106043480,503.95
000376,106043480,504.34
000376,106043480,531.96
000376,106043480,614.37
000376,106043480,690.74
000376,106043480,766.68
000376,106043480,794.55
000376,106043480,855.59
000376,106043480,904.14
000376,106043480,967.55
000376,106043480,967.58
000376,106043480,1001.16
000376,106043480,992.48
000376,106043480,1049.23
000377,10604350A,23.19
000378,10605039B,23.19
000385,10605171D,51
000385,10605171D,12.19
000385,10605171D,14.17
000385,10605171D,16.46
000385,10605171D,18.59
000385,10605171D,20.68
000385,10605171D,23.12
000385,10605171D,24.77
000385,10605171D,28.71
000385,10605171D,30.25
000385,10605171D,30.87
000385,10605171D,30.44
000385,10605171D,31.31
000386,10605172B,51
000386,10605172B,12.19
000386,10605172B,14.17
000386,10605172B,16.46
000386,10605172B,18.59
000386,10605172B,20.68
000386,10605172B,23.12
000386,10605172B,24.77
000386,10605172B,28.71
000386,10605172B,30.25
000386,10605172B,30.87
000386,10605172B,30.44
000386,10605172B,31.31
000388,106051880,19.11
000390,10606034D,299.33
000390,10606034D,176.51
000390,10606034D,214.88
000390,10606034D,248.55
000406,10612065B,2310.92
000406,10612065B,19.28
000406,10612065B,21.55
000406,10612065B,24.52
000406,10612065B,27.73
000406,10612065B,30.61
000406,10612065B,33.5
000406,10612065B,36.42
000406,10612065B,40.56
000406,10612065B,42.59
000406,10612065B,43.95
000406,10612065B,2531.72
000406,10612065B,2631.81
000406,10612065B,2551.1
000406,10612065B,2509.77
000406,10612065B,2473.85
000406,10612065B,2597.64
000406,10612065B,2082.09
000406,10612065B,2297.8
000409,106121040,88.84
000409,106121040,25.33
000409,106121040,27.76
000409,106121040,31.44
000409,106121040,35.36
000409,106121040,38.96
000409,106121040,42.57
000409,106121040,46.19
000409,106121040,56.04
000409,106121040,58.78
000409,106121040,60.86
000409,106121040,61.11
000409,106121040,63.76
000409,106121040,65.99
000414,10701022B,25.55
000415,107010280,52.74
000415,107010280,13.5
000415,107010280,15.6
000415,107010280,17.88
000415,107010280,20.41
000415,107010280,22.61
000415,107010280,24.83
000415,107010280,27.07
000415,107010280,30.52
000415,107010280,31.86
000415,107010280,32.55
000415,107010280,31.4
000415,107010280,32.67
000415,107010280,33.49
000415,107010280,34.96
000415,107010280,36.47
000415,107010280,40.95
000415,107010280,45.3
000415,107010280,49.99
000415,107010280,55.3
000415,107010280,58.11
000415,107010280,62.13
000428,10706059D,65.3
000428,10706059D,13.5
000428,10706059D,15.6
000428,10706059D,17.88
000428,10706059D,20.41
000428,10706059D,22.61
000428,10706059D,24.83
000428,10706059D,27.07
000428,10706059D,30.52
000428,10706059D,31.86
000428,10706059D,32.55
000428,10706059D,31.4
000428,10706059D,32.67
000428,10706059D,33.49
000428,10706059D,34.96
000428,10706059D,36.47
000428,10706059D,40.95
000454,107123890,19.11
000467,10713148B,23.19
000468,10713152C,1254.44
000468,10713152C,12.19
000468,10713152C,14.17
000468,10713152C,16.46
000468,10713152C,18.59
000468,10713152C,20.68
000468,10713152C,23.12
000468,10713152C,847.36
000468,10713152C,984.99
000468,10713152C,1035.53
000468,10713152C,1058.92
000468,10713152C,1044.08
000468,10713152C,1073.03
000468,10713152C,1059.69
000468,10713152C,1060.52
000468,10713152C,1066.98
000468,10713152C,1162.04
000469,10713153C,1086.98
000469,10713153C,12.19
000469,10713153C,14.17
000469,10713153C,16.46
000469,10713153C,18.59
000469,10713153C,20.68
000469,10713153C,23.12
000469,10713153C,847.36
000469,10713153C,984.99
000469,10713153C,1035.53
000469,10713153C,1058.92
000469,10713153C,1044.08
000469,10713153C,1073.03
000469,10713153C,1059.69
000469,10713153C,1060.52
000471,107133150,19.11
000472,107133160,19.11
000489,10801141B,21.79
000492,10801614B,20.77
000495,108022830,21.79
000496,108024490,31.03
000496,108024490,7.18
000496,108024490,8.61
000496,108024490,10.04
000496,108024490,10.84
000496,108024490,12.31
000496,108024490,13.99
000496,108024490,15.29
000496,108024490,15.29
000496,108024490,15.68
000496,108024490,15.98
000496,108024490,16.08
000515,10813225D,37.93
000515,10813225D,10.79
000515,10813225D,12.9
000515,10813225D,15.05
000515,10813225D,16.22
000515,10813225D,18.46
000515,10813225D,21
000516,108132380,21.79
000517,10815030J,21.79
