Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6290508	13835	"293112-994060-021812"	107.93		2022	0	1	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6290509	13836	"293112-994060-021813"	107.93		2022	0	1	0	OLEANDER DR		LAKE WALES	33898
6288501	13836	"272809-822000-070303"	176.84		2018	0	7	0	MARTIN ST		HAINES CITY	33844
6290510	13837	"293112-994060-021814"	107.93		2022	0	1	0	OLEANDER DR		LAKE WALES	33898
6290511	13838	"293112-994060-021817"	107.93		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290512	13839	"293112-994060-021824"	107.93		2022	0	2	0	OLEANDER DR		LAKE WALES	33898
6290513	13840	"293112-994060-021908"	107.93		2022	0	0	0	ALLAMANDA DR		INDIAN LAKE ESTATES	33855
6289348	13842	"282707-000000-031060"	48.49		2020	0	4	0			DAVENPORT	33837
6290514	13842	"293112-994060-022108"	107.93		2022	0	3	0	MAGNOLIA DR		INDIAN LAKE ESTATES	33855
6290515	13843	"293112-994060-022203"	107.93		2022	0	1	0	ORCHID DR		INDIAN LAKE ESTATES	33855
6290516	13844	"293112-994060-022205"	107.93		2022	0	1	0	ORCHID DR		INDIAN LAKE ESTATES	33855
6290517	13847	"293112-994060-022308"	107.93		2022	0	0	0	PLUMOSA DR		INDIAN LAKE ESTATES	33855
6290518	13848	"293112-994060-022404"	101.14		2022	0	0	0	PALM AVE		LAKE WALES	33898
6290519	13849	"293112-994060-022406"	101.14		2022	0	0	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290520	13850	"293112-994060-022418"	107.93		2022	0	2	0	PLUMOSA DR		INDIAN LAKE ESTATES	33855
6290521	13851	"293112-994060-022517"	101.14		2022	0	0	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290522	13852	"293112-994060-022518"	101.14		2022	0	2	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290523	13853	"293112-994060-022519"	101.14		2022	0	0	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290524	13854	"293112-994060-022520"	101.14		2022	0	0	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290525	13855	"293112-994060-022522"	101.14		2022	0	0	0	PALM AVE		INDIAN LAKE ESTATES	33855
6290526	13856	"293112-994060-022607"	107.93		2022	0	1	0	PANDORA DR		INDIAN LAKE ESTATES	33855
