Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6283852	2821	"R10959-000"	317.04		2016	0	7	0	158 NE MONTANA St		LAKE CITY	32055
6283857	2822	"R10961-000"	305.1		2016	0	7	0				     
6284054	2822	"R11829-000"	269.2		2022	0	1	0	472 NE SIMMS Dr		LAKE CITY	32055
6284055	2823	"R11839-000"	142.36		2022	0	7	0				     
6284064	2824	"R11843-000"	169.59		2022	0	6	0				     
6284065	2825	"R11851-000"	142.08		2022	0	6	0				     
6283997	2826	"R11509-000"	333.23		2017	0	7	0				     
6284070	2830	"R11870-000"	165.46		2022	0	2	0				     
6284071	2831	"R11876-000"	233.83		2022	0	2	0				     
6283864	2832	"R10986-000"	241.66		2016	0	7	0				     
6284009	2833	"R11592-000"	218.53		2019	0	7	0				     
6284001	2835	"R11532-002"	308.77		2017	0	7	0				     
6284473	2837	"R11906-000"	171.9		2022	0	0	0				     
6284474	2838	"R11910-000"	168.53		2022	0	0	0				     
6284020	2838	"R11619-005"	167.08		2019	0	7	0				     
6284475	2840	"R11929-000"	222.91		2022	0	0	0	905 NE ANNIE MATTOX St		LAKE CITY	32055
6284025	2840	"R11627-000"	173.22		2019	0	7	0				     
6284476	2846	"R11941-000"	134.88		2022	0	0	0				     
6284481	2849	"R11949-000"	177.34		2022	0	1	0	170 NE VOSS Rd		LAKE CITY	32055
6284482	2850	"R11950-000"	129.03		2022	0	7	0				     
6284072	2851	"R11961-000"	263.75		2022	0	0	0	446 NW ALACHUA Ave		LAKE CITY	32055
6284073	2852	"R11968-000"	921.69		2022	0	7	0	554 NW COLUMBIA Ave		LAKE CITY	32055
6284017	2854	"R11619-005"	200.92		2017	0	7	0				     
6283883	2856	"R11057-000"	231.17		2016	0	7	0				     
6284023	2856	"R11627-000"	208.95		2017	0	7	0				     
6283888	2858	"R11058-001"	258.31		2016	0	7	0	968 NE CATAWBA Ave		LAKE CITY	32055
6283893	2859	"R11058-002"	267.05		2016	0	7	0	184 NE COACH ANDERS Ln		LAKE CITY	32055
6284029	2859	"R11637-001"	304.65		2017	0	7	0	129 NW HENSLEY Gln		LAKE CITY	32055
6284074	2863	"R12049-000"	187.22		2022	0	3	0				     
6284075	2864	"R12051-000"	176.83		2022	0	7	0				     
6284080	2865	"R12055-000"	157.78		2022	0	4	0				     
6283901	2866	"R11080-000"	242.22		2016	0	7	0				     
6283908	2867	"R11082-000"	210.3		2016	0	7	0				     
6283911	2868	"R11083-000"	305.44		2016	0	7	0	538 NE BASCOM NORRIS Dr		LAKE CITY	32055
6284081	2871	"R12093-000"	187.46		2022	0	2	0				     
6284082	2872	"R12094-000"	182.1		2022	0	1	0	323 NE WASHINGTON St		LAKE CITY	32055
6284047	2875	"R11758-000"	232.26		2019	0	7	0				     
6284083	2877	"R12132-000"	214.71		2022	0	4	0	404 NE WASHINGTON St		LAKE CITY	32055
6284084	2880	"R12154-000"	194.43		2022	0	0	0	496 NW HENDRICK Way		LAKE CITY	32055
6284085	2881	"R12155-000"	180.74		2022	0	5	0				     
6284086	2882	"R12158-000"	148.36		2022	0	5	0				     
6284037	2882	"R11734-001"	357.97		2017	0	7	0				     
6284087	2883	"R12163-001"	185.39		2022	0	7	0	509 NW DIXIE Ave		LAKE CITY	32055
6284089	2885	"R12186-002"	336.34		2022	0	1	0				     
6284052	2887	"R11774-000"	243.78		2019	0	7	0	560 NE WASHINGTON St		LAKE CITY	32055
6284090	2887	"R12201-000"	220.39		2022	0	1	0	382 NW GARNET Gln		LAKE CITY	32055
6284045	2888	"R11758-000"	265.25		2017	0	7	0				     
6284091	2889	"R12239-001"	195.62		2022	0	1	0				     
6284050	2898	"R11774-000"	313.23		2017	0	7	0	560 NE WASHINGTON St		LAKE CITY	32055
6284058	2900	"R11839-000"	186.01		2019	0	7	0				     
6284061	2901	"R11843-000"	260.41		2019	0	6	0				     
6284068	2902	"R11851-000"	207.51		2019	0	6	0				     
6284092	2910	"R12443-000"	147.18		2022	0	1	0				     
6284093	2911	"R12468-001"	119.26		2022	0	0	0				     
6284057	2913	"R11839-000"	224.23		2017	0	7	0				     
6284062	2914	"R11843-000"	315.65		2017	0	6	0				     
6284067	2919	"R11851-000"	250.5		2017	0	6	0				     
6284479	2928	"R11945-000"	201.49		2019	0	7	0				     
6283941	2930	"R11325-001"	353.15		2016	0	7	0	448 NW JEFFERSON St		LAKE CITY	32055
6284486	2931	"R11950-000"	174.26		2019	0	7	0				     
6284565	2933	"R12824-000"	231.02		2022	0	2	0				     
6284566	2934	"R12826-000"	200.57		2022	0	6	0				     
6284567	2936	"R12841-009"	161.19		2022	0	6	0				     
6283949	2939	"R11335-000"	308.67		2016	0	7	0	715 NW DIXIE Ave		LAKE CITY	32055
6284136	2944	"R14362-000"	131.83		2021	0	7	0				     
6284478	2945	"R11945-000"	243.06		2017	0	7	0				     
6284483	2948	"R11950-000"	209.78		2017	0	7	0				     
6284078	2950	"R12051-000"	254.62		2019	0	7	0				     
6283966	2958	"R11375-000"	311.39		2016	0	7	0	770 NW FLORIDA Ave		LAKE CITY	32055
6283972	2962	"R11388-000"	430.01		2016	0	7	0				     
6283979	2963	"R11389-000"	320.72		2016	0	7	0				     
6284094	2963	"R12995-001"	157.86		2022	0	2	0				     
6284079	2964	"R12051-000"	312.52		2017	0	7	0				     
6283982	2967	"R11399-000"	233.33		2016	0	7	0				     
6283990	2969	"R11403-000"	275.9		2016	0	7	0	302 NW LONG St		LAKE CITY	32055
6284095	2973	"R13101-001"	146.04		2022	0	1	0	846 NE AUSGOOD Gln		LAKE CITY	32055
6284096	2974	"R13104-000"	156.84		2022	0	7	0	832 NE AUSGOOD Gln		LAKE CITY	32055
6284100	2978	"R13107-008"	113.28		2022	0	1	0				     
6284088	2979	"R12163-001"	319.95		2017	0	7	0	509 NW DIXIE Ave		LAKE CITY	32055
6284101	2980	"R13115-000"	125.63		2022	0	7	0	326 NE PATTERSON Ave		LAKE CITY	32055
6284108	2982	"R13117-000"	158.94		2022	0	7	0	368 NE SIMMS Dr		LAKE CITY	32055
6284109	2983	"R13118-001"	168.13		2022	0	7	0				     
6284117	2984	"R13118-002"	114.19		2022	0	6	0				     
6284118	2994	"R13185-000"	172.52		2022	0	0	0	125 NE GORDON Way		LAKE CITY	32055
6284569	3009	"R12841-009"	203.47		2019	0	6	0				     
6284002	3012	"R11532-002"	319.66		2016	0	7	0				     
6284119	3020	"R13434-001"	220.67		2022	0	3	0				     
6284568	3025	"R12841-009"	246.2		2017	0	6	0				     
6284008	3029	"R11592-000"	283.36		2016	0	7	0				     
6284012	3031	"R11612-000"	357.02		2016	0	7	0				     
6284120	3032	"R13496-000"	161.73		2022	0	1	0				     
6284016	3033	"R11619-005"	207.76		2016	0	7	0				     
6284024	3036	"R11627-000"	216.72		2016	0	7	0				     
6284121	3036	"R13538-000"	119.51		2022	0	5	0				     
6284028	3040	"R11637-001"	331.21		2016	0	7	0	129 NW HENSLEY Gln		LAKE CITY	32055
6284099	3044	"R13104-000"	238.73		2019	0	7	0	832 NE AUSGOOD Gln		LAKE CITY	32055
6284103	3050	"R13115-000"	173.57		2019	0	7	0	326 NE PATTERSON Ave		LAKE CITY	32055
6284106	3052	"R13117-000"	221.03		2019	0	7	0	368 NE SIMMS Dr		LAKE CITY	32055
6284111	3053	"R13118-001"	233.95		2019	0	7	0				     
6284114	3054	"R13118-002"	147.32		2019	0	6	0				     
6284098	3055	"R13104-000"	288.95		2017	0	7	0	832 NE AUSGOOD Gln		LAKE CITY	32055
6284038	3060	"R11734-001"	399.19		2016	0	7	0				     
6284104	3062	"R13115-000"	208.09		2017	0	7	0	326 NE PATTERSON Ave		LAKE CITY	32055
6284112	3064	"R13118-001"	283.08		2017	0	7	0				     
6284113	3065	"R13118-002"	177.03		2017	0	6	0				     
6284044	3069	"R11758-000"	295.88		2016	0	7	0				     
6284125	3072	"R14125-001"	156.56		2022	0	2	0				     
6284519	3074	"R14135-001"	123.27		2022	0	3	0				     
6284520	3075	"R14139-000"	188.54		2022	0	7	0				     
6284523	3076	"R14147-000"	188.74		2022	0	0	0				     
6284126	3078	"R14175-002"	205.92		2022	0	0	0				     
6284051	3079	"R11774-000"	331.67		2016	0	7	0	560 NE WASHINGTON St		LAKE CITY	32055
6284127	3081	"R14186-000"	205.92		2022	0	0	0				     
6284128	3086	"R14212-000"	115.25		2022	0	0	0				     
6284129	3091	"R14345-001"	85.84		2022	0	7	0				     
6284139	3093	"R14362-000"	43.26		2022	0	7	0				     
6284056	3095	"R11839-000"	233.33		2016	0	7	0				     
6284063	3096	"R11843-000"	333.55		2016	0	6	0				     
6284140	3097	"R14389-000"	137.22		2022	0	3	0	157 SW ROOSTER Ln		FORT WHITE	32038
6284141	3099	"R14429-000"	79.71		2022	0	7	0				     
6284066	3101	"R11851-000"	262.07		2016	0	6	0				     
6284146	3102	"R14460-003"	166.81		2022	0	6	0				     
6284124	3103	"R13538-000"	154.6		2019	0	5	0				     
6284147	3105	"R14468-000"	183.52		2022	0	6	0				     
6284150	3107	"R14487-000"	961.28		2022	0	2	0	344 SW DURANT St		FORT WHITE	32038
6284477	3127	"R11945-000"	253.9		2016	0	7	0				     
6284484	3129	"R11950-000"	217.46		2016	0	7	0				     
6284076	3149	"R12051-000"	330.75		2016	0	7	0				     
6284522	3151	"R14139-000"	263.81		2019	0	7	0				     
6284521	3153	"R14139-000"	325.07		2017	0	7	0				     
6284131	3167	"R14345-001"	268.57		2017	0	7	0				     
6284137	3169	"R14362-000"	206.39		2017	0	7	0				     
6284133	3175	"R14345-001"	222.26		2019	0	7	0				     
6284134	3176	"R14362-000"	159.05		2019	0	7	0				     
6284143	3176	"R14429-000"	253.64		2017	0	7	0				     
6284145	3183	"R14429-000"	209.98		2019	0	7	0				     
6284148	3188	"R14468-000"	352.08		2019	0	6	0				     
6284097	3241	"R13104-000"	304.25		2016	0	7	0	832 NE AUSGOOD Gln		LAKE CITY	32055
6284102	3247	"R13115-000"	217.72		2016	0	7	0	326 NE PATTERSON Ave		LAKE CITY	32055
6284107	3248	"R13117-000"	299.6		2016	0	7	0	368 NE SIMMS Dr		LAKE CITY	32055
6284110	3249	"R13118-001"	297.81		2016	0	7	0				     
6284122	3305	"R13538-000"	190.54		2016	0	5	0				     
6284130	3376	"R14345-001"	275.11		2016	0	7	0				     
6284138	3378	"R14362-000"	206.82		2016	0	7	0				     
6284142	3387	"R14429-000"	258.79		2016	0	7	0				     
